Subscription Name,VM Name,Resource Group,Update Group,Location,Maintenance Configuration ID
Moog-Azure-IaaS,USAzureUKDC01,RG-MOOG-AMERICAS-DIRECTORY,SCCM,eastus2,Slow3-USAZ-Azure-IaaS
Moog-Azure-IaaS,USAE2HAPROXY1,RG-MOOG-AMERICAS-HAPROXY,Appliance,eastus2,null
Moog-Azure-IaaS,USAE2HAPROXY2,RG-MOOG-AMERICAS-HAPROXY,Appliance,eastus2,null
Moog-Azure-IaaS,USAzureHRApp01,RG-MOOG-AMERICAS-HR,SLOW1-Tue-Prod,eastus2,Slow1-USAE2-Azure-IaaS
Moog-Azure-IaaS,usae2svindysoft,RG-MOOG-AMERICAS-INDYSOFTWARE,SLOW3-Sun-Prod,eastus2,Slow3-USAE2-Azure-IaaS
Moog-Azure-IaaS,USAzureAPERIO01,RG-MOOG-AMERICAS-IWIN,SLOW1-Tue-Prod,eastus2,Slow1-USAE2-Azure-IaaS
Moog-Azure-IaaS,USAzureLSWP03,RG-MOOG-AMERICAS-LANSWEEPER,SLOW1-Tue-Prod,eastus2,Slow1-USAE2-Azure-IaaS
Moog-Azure-IaaS,USAzureLSWP04,RG-MOOG-AMERICAS-LANSWEEPER,SLOW3-Sun-Prod,eastus2,Slow3-USAE2-Azure-IaaS
Moog-Azure-IaaS,USAE2LRNGDC1,RG-MOOG-AMERICAS-LOGRHYTHM-NGDC,Appliance,eastus2,null
Moog-Azure-IaaS,USAE2LRNGDC2,RG-MOOG-AMERICAS-LOGRHYTHM-NGDC,Appliance,eastus2,null
Moog-Azure-IaaS,USAE2LRNGDC3,RG-MOOG-AMERICAS-LOGRHYTHM-NGDC,Appliance,eastus2,null
Moog-Azure-IaaS,USAzureLRAIE01,RG-MOOG-AMERICAS-LOGRHYTHM,Custom3-Sun-Prod,eastus2,Custom3-USAE2-Azure-IaaS
Moog-Azure-IaaS,USAzureLRDC01,RG-MOOG-AMERICAS-LOGRHYTHM,Custom1-Tue-Prod,eastus2,Custom1-USAE2-Azure-IaaS
Moog-Azure-IaaS,usazurelrdc02,RG-MOOG-AMERICAS-LOGRHYTHM,Custom2-Thur-Prod,eastus2,Custom2-SGAZ1-Azure-IaaS
Moog-Azure-IaaS,USAZURELRDC03,RG-MOOG-AMERICAS-LOGRHYTHM,Custom2-Thur-Prod,eastus2,Custom2-SGAZ1-Azure-IaaS
Moog-Azure-IaaS,USAzureLRDP01,RG-MOOG-AMERICAS-LOGRHYTHM,Custom3-Sun-Prod,eastus2,Custom3-USAE2-Azure-IaaS
Moog-Azure-IaaS,USAzureLRDP02,RG-MOOG-AMERICAS-LOGRHYTHM,Custom3-Sun-Prod,eastus2,Custom3-USAE2-Azure-IaaS
Moog-Azure-IaaS,USAZURESQL16P3,RG-MOOG-AMERICAS-SQLHA,Custom2-Thur-Prod,centralus,Custom2-USAZ2-Azure-IaaS
Moog-Azure-IaaS,usaz2svacard01,RG-MOOG-CENTRAL-AAA,SCCM,centralus,Custom2-SGAZ1-Azure-IaaS
Moog-Azure-IaaS,usaz2svpatadf01,RG-USAZ2-AUTOTIME-DATAFACTORY,Autotime-Production-1,centralus,null
Moog-Azure-IaaS,usaz2svpatadf02,RG-USAZ2-AUTOTIME-DATAFACTORY,Autotime Production 2,centralus,null
Moog-Azure-IaaS,usaz2svpcaasdc1,RG-USAZ2-DIRECTORY,SCCM,centralus,Slow3-USAZ-Azure-IaaS
Moog-Azure-IaaS,USAzureNDES,RG-USAZ2-NDES,SLOW3-Sun-Prod,centralus,Slow3-USAE2-Azure-IaaS
Moog-Azure-IaaS,USAZ2SVPOSFS01,RG-USAZ2-ONESTREAM-PROD,SLOW3-Sun-Prod,centralus,Slow3-USAE2-Azure-IaaS
Moog-Azure-IaaS,USAZ2SVOSFSQ01,RG-USAZ2-ONESTREAM-QA,SLOW3-Sun-Prod,centralus,Slow3-USAZ-Azure-IaaS
Moog-Azure-IaaS,IEAZ1SV-VCE01,RG-IEAZ1-NETWORK,Appliance,northeurope,null
Moog-Azure-IaaS,IEAZ1SVVCEJMP01,RG-IEAZ1-NETWORK,Custom3-Sun-Prod,northeurope,Custom3-IEAZ1-Azure-IaaS
Moog-Azure-IaaS,veeam-proxy-appliance-2b31e5c0-371c-4321-b271-044cba6fc7c7,VEEAM-AUTO-0550518F-5049-4CF4-A9C3-74CA749950CF,None,northeurope,null
Moog-Azure-IaaS,veeam-proxy-appliance-597fe352-1684-44d4-9e99-a3db93423b18,VEEAM-AUTO-0550518F-5049-4CF4-A9C3-74CA749950CF,None,northeurope,null
Moog-Azure-IaaS,nlaw2ptststnd01,RG-NLAW2-IG-CHINA-TESTSTAND,FAST2-Sun-Prod,westeurope,null
Moog-Azure-IaaS,nlaw2pslmsql01,RG-NLAW2-IG-SLM-SQL2019,SLOW3-Sun-Prod,westeurope,Slow3-USAE2-Azure-IaaS
